Gender,Domicile,DegreeTitle,MatricMarks,MatricMaxMarks,MetricBoardName,InterDegreeTitle,InterMarks,InterMaxMarks,InterSubjects,InterBoard,NtsMarks,Session,Year,hum100,csc101,mth100,mth101,phy121,hum110,hum114,csc102,eee241,csc110,mth104,csc211,csc103,csc241,hum102,mth105,hum103,bio231,hum111,eee121,cse291,mth231,mgt101,csc322,mth262,cse304,csc339,cse305,cse303,csc371,csc291,csc336,csc301,csc462,csc141,bio130,bio111,bio132,mth242,phy120,csc356,cse302,cse494,cse333,csc461,cse350,csc303,cse356,csc475,cse455,cse498,csc412,csc441,eee440,csc350,csc321,csc454,csc483,csc498,csc312,csc354,csc496,mgt403,bio310,cse354,cse499,hum430,hum220,cse483,env230,hum434,csc402,csc499,mgt131,csc455,phy100,phy229,csc471,csc112,csc221,mgt350,eee231,csc494,csc444,hum320,csc478,cse299,csc479,csc448,csc271,mth467,cse355,csc456,csc253,mth375,bsc208,csc201,csc330,csc445,csc447,csc314,csc392,csc443,csc332,csc536,csc304,csc581,csc348,csc571,hum431,csc328,hum432,csc334,csc353,cse330,csd201,csd205,csd204,eee119,csd203,csd200,csd102,csd100,csd101,csd202,gpa_sem_1,gpa_sem_2,gpa_sem_3,gpa_sem_4,gpa_sem_5,gpa_sem_6,gpa_sem_7,gpa_sem_8,gpa_sem_9,gpa_sem_10,gpa_sem_11,gpa_sem_12,newRegNo,Program,LG,CGPA,null_row_count,real_merit,session_ordered,dropout,board_clean,reduced_boards,matric%,inter%,inter_sbuject_clean,boards_cat,inter_sbuject_cat,Gender_cat,Program_cat,gpa_sem_1_cat
Male,Punjab,Matric,862,1100,"BISE, Rawalpindi",ICS,799,1100,Computer Science,"fbise, islamabad",65,SP18,2018,3.31,3.31,,,3.31,3.31,,3.05,3.09,3.54,3.31,3.09,3.05,3.09,3.05,3.05,3.09,,3.05,,,3.25,,3.08,3.08,,3.54,,,3.08,3.08,3.54,3.54,3.54,,,,,3.09,,2.68,,,,2.68,,3.25,,3.25,,,,2.68,2.68,2.68,3.08,,,2.68,3.25,,3.25,,2.61,,,2.61,,,,,,2.61,2.61,,3.05,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,3.05,3.09,3.08,3.54,3.25,2.68,2.61,,,,,ciit/sp18-bcs-928/isb,bcs,,3.08,97,69.39090909,8,,fbise,federal board,0.783636364,0.726363636,cs,30,0,1,1,5
Male,Punjab,Matric,961,1100,"BISE, Rawalpindi",FSC,882,1100,Pre Engineering,"bise, rawalpindi",61,SP18,2018,2.91,2.91,,,2.91,2.91,,2.5,2.21,3.62,2.91,2.52,2.5,2.21,2.5,2.5,2.21,,2.5,,,2.52,,3.24,2.52,,3.62,,,2.52,2.52,3.62,3.62,3.62,,,,,3.62,,2.91,,,,2.91,,3.24,,3.24,,,,2.91,2.91,2.91,2.52,,,2.91,3.24,,3.24,,3.33,,,3.33,,,,,,3.33,3.33,,2.5,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,2.5,2.21,2.52,3.62,3.24,2.91,3.33,,,,,ciit/sp18-bcs-2953/isb,bcs,,2.99,98,71.30909091,8,,bise rawalpindi,punjab boards,0.873636364,0.801818182,preeng,27,2,1,1,3
Male,Punjab,Matric,908,1050,"FBISE, Islamabad",FSC,723,1100,Pre Engineering,"fbise, islamabad",66,SP18,2018,2.46,2.46,,,2.46,2.46,,2.74,1.24,3.57,2.46,2.54,2.74,1.24,2.74,2.81,1.24,,2.74,,,2.54,,3.19,3.19,,3.57,,,2.54,2.54,3.57,3.57,3.57,,,,,3.57,,2.81,,,,2.81,,3.19,,3.19,,,,2.81,2.81,2.81,2.54,,,2.81,3.19,,3.19,,3.06,,,3.06,,,,,,3.06,3.06,,2.74,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.74,1.24,2.54,3.57,3.19,2.81,3.06,,,,,ciit/sp18-bcs-3173/isb,bcs,,2.91,98,67.93852814,8,,fbise,federal board,0.864761905,0.657272727,preeng,30,2,1,1,2
Male,Punjab,Matric,954,1100,"BISE, Gujranwala",FSC,949,1100,Pre Engineering,"bise, rawalpindi",79,SP18,2018,0,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp18-bcs-232/isb,bcs,,0,98,82.68181818,8,,bise rawalpindi,punjab boards,0.867272727,0.862727273,preeng,27,2,1,1,0
Female,Punjab,Matric,935,1050,"FBISE, Islamabad",ICS,424,510,Computer Science,"fbise, islamabad",51,SP18,2017,2.41,2.41,,,2.41,2.41,,2.26,1.61,3.4,2.41,1.61,2.26,1.61,2.26,2.26,1.61,,2.26,,,2.49,,2.74,2.49,,3.4,,,2.49,2.49,3.4,3.4,3.4,,,,,1.61,,2.61,,,,2.61,,2.74,,2.74,,,,2.61,2.61,2.61,2.49,,,2.61,2.74,,2.74,,3,,,3,,,,,,3,3,,2.26,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,2.26,1.61,2.49,3.4,2.74,2.61,3,,,,,ciit/sp18-bcs-2138/isb,bcs,,2.63,130,67.65966387,8,,fbise,federal board,0.89047619,0.831372549,cs,30,0,0,1,2
Female,Punjab,Matric,901,1050,"FBISE, Islamabad",FSC,390,520,Pre Engineering,"fbise, islamabad",53,SP18,2017,1.56,1.56,,,1.56,1.56,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,ciit/sp18-bcs-595/isb,bcs,,1.56,98,65.08095238,8,,fbise,federal board,0.858095238,0.75,preeng,30,2,0,1,0
Male,Punjab,O-Level,563,900,"Inter Board Committee of Chairmen, Islamabad",FSC,748,1100,Pre Engineering,"bise, rawalpindi",68,SP18,2018,2.76,2.76,,,2.76,2.76,,1.56,1.56,3.21,2.76,1.56,2.42,1.56,2.42,2.42,3.21,,2.42,,,2.11,,3.2,2.11,,2.75,,,3.21,2.11,3.21,3.2,3.21,,,,,1.56,,2.75,,,,2.75,,3.2,,3.2,,,,2.75,2.75,2.75,2.11,,,2.75,3.2,,3.2,,3.27,,,3.27,,,,,,3.27,3.27,,2.42,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,2.42,1.56,2.11,3.21,3.2,2.75,3.27,,,,,ciit/sp18-bcs-616/isb,bcs,,2.8,98,67.45555556,8,,bise rawalpindi,punjab boards,0.625555556,0.68,preeng,27,2,1,1,3
Male,Punjab,Matric,957,1100,"BISE, DG Khan",FSC,425,520,Pre Engineering,"bise, dg khan",54,SP18,2018,2.81,2.81,,,2.81,2.81,,1.15,1.15,3.22,2.81,1.91,2.67,1.15,2.67,2.67,2.98,,2.67,,,1.91,,2.63,3.22,,3.22,,,1.91,2.63,3.22,3.22,3.22,,,,,2.6,,2.6,,,,,,2.63,,2.63,,,,2.6,2.6,2.6,1.91,,2.6,2.6,2.63,2.63,,,2.98,,,2.98,,,,,,2.98,2.98,2.63,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,2.67,1.15,1.91,3.22,2.63,2.6,2.98,,,,,ciit/sp18-bcs-1495/isb,bcs,,2.71,124,68.39230769,8,,bise dg khan,kpk boards,0.87,0.817307692,preeng,10,2,1,1,3
Male,Punjab,Matric,984,1100,"BISE, Rawalpindi",FSC,414,520,Pre Engineering,"bise, rawalpindi",63,SP18,2017,2.26,1.41,,,2.26,2.26,,1.41,,,2.26,,,,1.41,1.41,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,1.41,,,,,,,,,,,ciit/sp18-bcs-844/isb,bcs,,1.97,98,72.29160839,8,,bise rawalpindi,punjab boards,0.894545455,0.796153846,preeng,27,2,1,1,1
Male,AJK,Matric,876,1050,"FBISE, Islamabad",FSC,729,1100,Pre Engineering,"fbise, islamabad",67,SP18,2018,2.45,2.45,,,2.45,2.45,,0,0,3.06,2.45,2.79,1.8,2.79,1.8,0,0,2.79,1.8,,,3.06,,3.06,2.79,,2.57,,,3.06,2.79,2.72,3.06,3.06,,,,,0,,1.2,,,,1.2,,2.72,,2.72,,,,1.2,1.2,1.2,2.79,,,1.2,2.72,,2.72,,2.57,,,,,,,2.57,2.72,2.57,2.57,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,1.8,0,2.56,2.79,3.06,2.72,1.2,2.57,,,,ciit/sp18-bcs-994/isb,bcs,,2.57,98,68.35194805,8,,fbise,federal board,0.834285714,0.662727273,preeng,30,2,1,1,2
Male,Punjab,Matric,856,1050,"FBISE, Islamabad",FSC,374,520,Pre Engineering,"fbise, islamabad",66,SP18,2017,2.98,2.98,,,2.98,2.98,,2.26,1.87,3.35,2.98,1.87,2.26,1.87,2.26,2.26,1.87,,2.26,,,2.37,,2.37,2.37,,3.35,,,2.37,2.37,3.35,3.35,3.35,,,,,3.41,,3.01,,,,3.01,,3.33,,3.33,,,,3.01,3.01,3.01,2.37,,,3.01,3.33,,3.33,,3.41,,,3.41,,,,,,3.41,3.41,,2.26,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,2.26,1.87,2.37,3.35,3.33,3.01,3.41,,,,,ciit/sp18-bcs-3495/isb,bcs,,2.99,135,69.92161172,8,,fbise,federal board,0.815238095,0.719230769,preeng,30,2,1,1,3
Female,Sindh,O-Level,810,900,Edexcel International,A-Level,942,1100,Computer Science,cambridge board,82,SP18,2018,3.76,3.76,,,3.76,3.76,,3.91,3.61,3.94,3.76,3.61,3.91,3.61,3.91,3.91,3.61,,3.91,,,3.91,,3.91,3.91,,3.94,,,3.91,3.91,3.94,3.94,3.94,,,,,3.61,,3.58,,,,3.58,,3.88,,3.88,,,,3.58,3.58,3.58,3.91,,,3.58,3.88,,3.88,,3.91,,,3.91,,,,,,3.91,3.91,,3.91,,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,3.91,3.61,3.91,3.94,3.88,3.58,3.91,,,,,ciit/sp18-bcs-155/isb,bcs,,3.81,98,84.25454545,8,,cambridge,international boards,0.9,0.856363636,cs,31,0,0,1,6
Male,Punjab,Matric,922,1050,"FBISE, Islamabad",FSC,797,1100,Pre Engineering,"fbise, islamabad",74,SP18,2018,3.13,3.13,,,3.13,3.13,,3.04,2.15,3.6,3.13,2.15,3.04,2.15,3.04,3.04,2.15,,3.04,,,2.73,,3.1,2.73,,3.6,,,2.73,2.73,3.6,3.6,3.6,,,,,2.15,,3.08,,,,3.08,,3.1,,3.1,,,,3.08,3.08,3.08,2.73,,,3.08,3.1,,3.1,,3.74,,,3.74,,,,,,3.74,3.74,,3.04,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,3.04,2.15,2.73,3.6,3.1,3.08,3.74,,,,,ciit/sp18-bcs-1447/isb,bcs,,3.06,129,74.76277056,8,,fbise,federal board,0.878095238,0.724545455,preeng,30,2,1,1,4
Female,Punjab,Matric,856,1050,"FBISE, Islamabad",FSC,716,1100,Pre Engineering,"fbise, islamabad",75,SP18,2017,1.56,2.15,,,2.15,1.56,,0,0,,1.56,,0,,2.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,2.15,0,,,,,,,,,,ciit/sp18-bcs-858/isb,bcs,,1.36,98,71.68874459,8,,fbise,federal board,0.815238095,0.650909091,preeng,30,2,0,1,0
Male,Islamabad Capital Territory,Matric,957,1050,"BISE, Sargodha",FSC,858,1100,Pre Engineering,"bise, sargodha",74,SP18,2018,3.21,3.21,,,3.21,3.21,,3.17,3.08,3.8,3.21,3.08,3.17,3.08,3.17,3.17,3.08,,3.17,,,3.06,,3.06,3.06,,3.8,,,3.06,3.06,3.8,3.8,3.8,,,,,3.08,,3.24,,,,3.24,,3.74,,3.74,,,,3.24,3.24,3.24,3.06,,,3.24,3.74,,3.74,,3.7,,,3.7,,,,,,3.7,3.7,,3.17,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,3.17,3.08,3.06,3.8,3.74,3.24,3.7,,,,,ciit/sp18-bcs-1021/isb,bcs,,3.34,135,77.31428571,8,,bise sargodha,punjab boards,0.911428571,0.78,preeng,29,2,1,1,4
Male,Punjab,Matric,922,1100,"BISE, Lahore",FSC,831,1100,Pre Engineering,"bise, lahore",78,SP18,2018,3.06,3.06,,,3.06,3.06,,3.13,0.84,3.32,3.06,3.32,3.13,0.84,3.13,3.13,0.84,,3.13,,,1.37,,3.06,1.37,,2.54,,,3.32,1.37,2.42,3.06,3.32,,,,,2.54,,2.42,,,,,,3.06,,3.06,,,,2.42,2.42,2.42,1.37,,2.42,2.42,3.06,3.06,,,2.54,,,2.54,,,,,,2.54,2.54,3.06,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,3.13,0.84,1.37,3.32,3.06,2.42,2.54,,,,,ciit/sp18-bcs-1988/isb,bcs,,2.86,98,77.6,8,,bise lahore,punjab boards,0.838181818,0.755454545,preeng,25,2,1,1,4
Male,Punjab,Matric,966,1100,"BISE, Gujranwala",FSC,917,1100,Pre Engineering,"bise, gujranwala",58,SP18,2018,3.04,3.04,,,3.04,3.04,,2.54,1.7,,3.04,1.7,2.54,1.7,2.54,2.54,1.7,,2.54,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,2.54,1.7,,,,,,,,,,ciit/sp18-bcs-3396/isb,bcs,,2.45,98,71.12727273,8,,bise gujranwala,punjab boards,0.878181818,0.833636364,preeng,24,2,1,1,4
Male,Punjab,Matric,948,1100,"BISE, Sargodha",FSC,824,1100,Pre Engineering,"bise, sargodha",61,SP18,2018,2.54,2.54,,,2.54,2.54,,3.14,1.94,3.62,2.54,1.94,2.35,1.94,2.35,2.35,3.14,,2.35,,,2.47,,2.47,2.47,,3.62,,,2.47,2.47,3.62,3.62,3.62,,,,,1.94,,3.07,,,,,,3.14,,3.14,,,,3.07,3.07,3.07,2.47,,3.07,3.07,3.14,3.14,,,2.89,,,2.89,,,,,,2.89,2.89,3.14,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,2.35,1.94,2.47,3.62,3.14,3.07,2.89,,,,,ciit/sp18-bcs-2383/isb,bcs,,2.83,135,69.08181818,8,,bise sargodha,punjab boards,0.861818182,0.749090909,preeng,29,2,1,1,2
Male,Punjab,Matric,851,1050,"FBISE, Islamabad",ICS,387,510,Computer Science,"fbise, islamabad",66,SP18,2017,2.76,2.76,,,2.76,2.76,,2.65,2.52,3.27,2.76,1.44,2.65,1.44,2.65,2.65,1.44,,2.65,,,2.52,,3.27,2.52,,3.27,,,2.52,2.52,3.27,3.27,3.27,,,,,3.7,,3.19,,,,3.19,,3.07,,3.07,,,,3.19,3.19,3.19,3.27,,,3.19,3.07,,3.07,,3.7,,,3.7,,,,,,3.7,3.7,,2.65,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,2.65,1.44,2.52,3.27,3.07,3.19,3.7,,,,,ciit/sp18-bcs-2611/isb,bcs,,2.99,98,71.45770308,8,,fbise,federal board,0.81047619,0.758823529,cs,30,0,1,1,3
Male,Punjab,Matric,957,1050,"FBISE, Islamabad",FSC,802,1100,Pre Engineering,"fbise, islamabad",61,SP18,2018,0,0,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp18-bcs-2020/isb,bcs,,0,100,68.77792208,8,,fbise,federal board,0.911428571,0.729090909,preeng,30,2,1,1,0
Male,Punjab,Matric,945,1100,"BISE, Gujranwala",FSC,874,1100,Pre Engineering,"bise, gujranwala",64,SP18,2018,3.31,3.31,,,3.31,3.31,,3.32,2.53,3.8,3.31,2.53,3.32,2.53,3.32,3.32,2.53,,3.32,,,2.47,,2.47,2.47,,3.8,,,2.47,2.47,3.8,3.8,3.8,,,,,2.53,,3.37,,,,,,3.27,,3.27,,,,3.37,3.37,3.37,2.47,,3.37,3.37,3.27,3.27,,,3.36,,,3.36,,,,,,3.36,3.36,3.27,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,3.32,2.53,2.47,3.8,3.27,3.37,3.36,,,,,ciit/sp18-bcs-44/isb,bcs,,3.19,135,72.37272727,8,,bise gujranwala,punjab boards,0.859090909,0.794545455,preeng,24,2,1,1,5
Male,Punjab,Matric,831,1100,"BISE, Rawalpindi",FSC,337,505,Pre Engineering,"fbise, islamabad",68,SP18,2017,1.79,1.79,,,0.53,1.79,,0.99,0.99,,0.53,,0.99,,0.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,0.53,0.99,,,,,,,,,,ciit/sp18-bcs-656/isb,bcs,,1.54,98,68.24761476,8,,fbise,federal board,0.755454545,0.667326733,preeng,30,2,1,1,0
Male,Punjab,Matric,878,1100,"BISE, Rawalpindi",ICS,767,1100,Computer Science,"bise, rawalpindi",70,SP18,2018,2.81,2.81,,,2.81,2.81,,2.21,2.29,3.2,2.81,1.34,2.21,1.34,2.21,3.2,1.34,,2.21,,,2.19,,3.17,2.19,,3.2,,,2.19,2.19,3.2,3.2,3.2,,,,,2.29,,2.7,,,,2.7,,3.17,,3.17,,,,2.7,2.7,2.7,2.19,,,2.7,3.17,,3.17,,2.29,,,2.29,,,,,,2.29,2.29,,2.21,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,2.21,1.34,2.19,3.2,3.17,2.7,2.29,,,,,ciit/sp18-bcs-200/isb,bcs,,2.66,98,70.87272727,8,,bise rawalpindi,punjab boards,0.798181818,0.697272727,cs,27,0,1,1,3
Male,Punjab,Matric,725,1100,"BISE, Gujranwala",FSC,793,1100,Pre Engineering,"bise, gujranwala",67,SP18,2018,1.13,1.13,,,1.13,1.13,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,ciit/sp18-bcs-435/isb,bcs,,1.13,98,68.92727273,8,,bise gujranwala,punjab boards,0.659090909,0.720909091,preeng,24,2,1,1,0
Male,Punjab,Matric,793,1100,"BISE, Multan",FSC,403,520,Pre Engineering,"fbise, islamabad",62,SP18,2017,2.63,2.63,,,2.63,2.63,,2.2,1.59,3.74,2.63,2.55,2.2,1.59,2.2,2.2,1.59,,2.2,,,2.55,,2.96,2.55,,3.74,,,2.55,2.55,3.74,3.74,3.74,,,,,1.59,,2.56,,,,2.56,,2.96,,2.96,,,,2.56,2.56,2.56,2.55,,,2.56,2.96,,2.96,,2.93,,,2.93,,,,,,2.93,2.93,,2.2,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,2.2,1.59,2.55,3.74,2.96,2.56,2.93,,,,,ciit/sp18-bcs-2029/isb,bcs,,2.71,129,69.20909091,8,,fbise,federal board,0.720909091,0.775,preeng,30,2,1,1,2
Male,Punjab,O-Level,698,900,Cambridge Board,A-Level,0,1100,Computer Science,cambridge board,72,SP18,2017,3,3,,,3,3,,2.59,2.03,3.52,3,2.03,2.59,2.03,2.59,2.59,2.03,,2.59,,,2.22,,2.22,2.22,,3.52,,,2.22,2.22,3.52,3.52,3.52,,,,,2.03,,2.73,,,,,,2.55,,2.55,,,,2.73,2.73,2.73,2.22,,2.73,2.73,2.55,2.55,,,2.71,,,2.71,,,,,,2.71,2.71,2.55,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.59,2.03,2.22,3.52,2.55,2.73,2.71,,,,,ciit/sp18-bcs-1523/isb,bcs,,2.65,98,43.75555556,8,,cambridge,international boards,0.775555556,0,cs,31,0,1,1,3
Male,Khyber Pakhtoonkhawa,Matric,956,1100,"BISE, Kohat",FSC,862,1100,Pre Engineering,"bise, kohat",59,SP18,2018,1.44,1.44,,,1.44,1.44,,,,,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,ciit/sp18-bcs-3193/isb,bcs,,1.44,135,69.53636364,8,,bise kohat,kpk boards,0.869090909,0.783636364,preeng,13,2,1,1,0
Male,Khyber Pakhtoonkhawa,Matric,847,1050,"FBISE, Islamabad",FSC,734,1100,Pre Engineering,"fbise, islamabad",65,SP18,2018,3.19,3.19,,,3.19,3.19,,3.05,2.6,3.6,3.19,2.55,3.05,2.6,3.05,3.05,2.6,,3.05,,,2.55,,3.2,2.55,,3.6,,,2.55,2.55,3.6,3.6,3.6,,,,,2.6,,2.85,,,,2.85,,3.2,,3.2,,,,2.85,2.85,2.85,3.2,,,2.85,3.2,,3.2,,3.18,,,3.18,,,,,,3.18,3.18,,3.05,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,3.05,2.6,2.55,3.6,3.2,2.85,3.18,3.7,,,,ciit/sp18-bcs-3451/isb,bcs,,3.08,108,67.25757576,8,,fbise,federal board,0.806666667,0.667272727,preeng,30,2,1,1,4
Male,Punjab,Matric,913,1100,"BISE, Multan",FSC,915,1100,Pre Engineering,"bise, multan",52,SP18,2018,1.43,1.43,,,1.43,1.43,,0.96,2.63,2.77,1.43,2.64,2.63,2.64,2.63,0.96,2.64,,1.98,,,3.44,,3.44,2.64,,2.77,,,3.44,2.64,2.77,3.44,2.77,,,,,0.89,,0.89,,,,0.89,,0.89,,3.44,,,,2.25,0.89,,3.44,,2.25,0.89,2.77,,2.77,,2.25,,,2.25,,,,,,2.25,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,1.98,0.96,2.63,2.64,3.44,2.77,0.89,2.25,,,,ciit/sp18-bcs-1653/isb,bcs,,2.53,124,67.57272727,8,,bise multan,punjab boards,0.83,0.831818182,preeng,26,2,1,1,0
Male,Punjab,Matric,955,1100,"BISE, Faislabad",FSC,791,1100,Pre Engineering,"bise, faislabad",61,SP18,2018,1.88,1.88,,,1.88,1.88,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,ciit/sp18-bcs-532/isb,bcs,,1.88,129,67.94545455,8,,bise faisalabad,punjab boards,0.868181818,0.719090909,preeng,23,2,1,1,0
Male,Punjab,Matric,848,1050,"FBISE, Islamabad",ICS,758,1100,Computer Science,"fbise, islamabad",70,SP18,2018,2.43,2.43,,,2.43,2.43,,2.64,1.63,2.72,2.43,1.63,2.64,1.63,2.64,2.64,1.63,,2.64,,,2.45,,2.45,2.45,,2.72,,,2.45,2.45,2.72,2.72,2.72,,,,,2.83,,2.52,,,,,,2.47,,2.47,,,,2.52,2.52,2.52,2.47,,2.52,2.83,2.47,2.47,,,2.83,,,2.83,,,,,,3.7,2.83,2.47,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,2.64,1.63,2.45,2.72,2.47,2.52,2.83,3.7,,,,ciit/sp18-bcs-3511/isb,bcs,,2.64,100,70.63982684,8,,fbise,federal board,0.807619048,0.689090909,cs,30,0,1,1,2
Male,Punjab,O-Level,675,900,Cambridge Board,A-Level,795,1100,Pre Engineering,cambridge board,80,SP18,2018,2.36,2.36,,,2.36,2.36,,1.96,1.91,3.1,2.36,1.49,1.96,1.49,1.96,1.91,1.49,,1.96,,,3.16,,1.91,1.91,,3.1,,,1.91,1.91,3.1,3.1,3.1,,,,,3.16,,2.92,,,,2.92,,3.16,,3.16,,,,2.92,2.92,2.92,3.1,,,2.92,3.16,,3.16,,2.66,,,2.66,,,,,,2.66,2.66,,1.96,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,1.96,1.49,1.91,3.1,3.16,2.92,2.66,,,,,ciit/sp18-bcs-3147/isb,bcs,,2.62,98,76.40909091,8,,cambridge,international boards,0.75,0.722727273,preeng,31,2,1,1,1
Male,AJK,Matric,892,1050,"FBISE, Islamabad",FSC,434,520,Pre Engineering,"fbise, islamabad",58,SP18,2017,2.36,2.36,,,2.36,2.36,,2.53,1.52,3.4,2.36,1.52,2.53,1.52,2.53,2.53,1.52,,2.53,,,2.41,,3.4,2.41,,3.4,,,2.41,2.41,3.4,3.4,3.4,,,,,1.52,,2.69,,,,2.69,,3.13,,3.13,,,,2.69,2.69,2.69,3.4,,,2.69,3.13,,3.13,,2.7,,,2.7,,,,,,3,2.7,,2.53,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,2.53,1.52,2.41,3.4,3.13,2.69,2.7,3,,,,ciit/sp18-bcs-1906/isb,bcs,,2.76,98,70.87985348,8,,fbise,federal board,0.84952381,0.834615385,preeng,30,2,1,1,1
Male,Punjab,Matric,912,1050,"FBISE, Islamabad",FSC,338,520,Pre Engineering,"fbise, islamabad",42,SP18,2017,2.24,2.24,,,2.24,2.24,,1.54,,,2.24,,1.54,,1.54,1.54,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,1.54,0,,,,,,,,,,ciit/sp18-bcs-3206/isb,bcs,,1.85,98,55.68571429,8,1,fbise,federal board,0.868571429,0.65,preeng,30,2,1,1,1
